ID,Sex,Date,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
10837,0,42083.41597,NON-CRIMINAL,FOUND PROPERTY,Friday,MISSION,0,400 Block of SANCHEZ ST,-122.4305429,37.76155911
10838,1,42083.41319,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,0,700 Block of STANYAN ST,-122.4533763,37.76871427
10839,0,42083.40625,ROBBERY,"ROBBERY, BODILY FORCE",Friday,SOUTHERN,1,MASON ST / MARKET ST,-122.4089536,37.78328787
10840,1,42083.40625,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TARAVAL,1,100 Block of MONTANA ST,-122.4576046,37.71667165
10841,0,42083.39583,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,0,MARIPOSA ST / ILLINOIS ST,-122.3879212,37.76437903
10842,1,42083.39583,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,0,300 Block of BYXBEE ST,-122.4697956,37.72066748
10843,0,42083.39583,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,SOUTHERN,0,1000 Block of MARKET ST,-122.4113396,37.78127074
10844,1,42083.39236,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,0,800 Block of BRYANT ST,-122.4034048,37.77542071
10845,0,42083.39236,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,SOUTHERN,0,800 Block of MARKET ST,-122.4066906,37.78520719
10846,0,42083.39097,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Friday,INGLESIDE,0,5400 Block of MISSION ST,-122.444314,37.71310834
10847,0,42083.38542,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,BAYVIEW,0,3RD ST / LASALLE AV,-122.3898656,37.73716994
10848,1,42083.38542,WARRANTS,WARRANT ARREST,Friday,BAYVIEW,0,3RD ST / LASALLE AV,-122.3898656,37.73716994
10849,1,42083.38542,OTHER OFFENSES,EVADING PAYMENT OF RAILROAD FARE,Friday,BAYVIEW,0,3RD ST / LASALLE AV,-122.3898656,37.73716994
10850,1,42083.375,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,CENTRAL,0,200 Block of UNION ST,-122.4040332,37.801144
10851,1,42083.375,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,MISSION,0,3100 Block of 22ND ST,-122.4182085,37.75552449
10852,1,42083.375,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,TARAVAL,0,1100 Block of EUCALYPTUS DR,-122.4839859,37.73099118
10853,0,42083.375,MISSING PERSON,MISSING ADULT,Friday,MISSION,0,800 Block of CAPP ST,-122.4174994,37.75308467
10854,1,42083.375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,0,1300 Block of LAGUNA ST,-122.4277499,37.78344648
10855,0,42083.36458,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,TENDERLOIN,0,0 Block of MASON ST,-122.4092684,37.78379987
10856,0,42083.35903,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,MISSION,1,MISSION ST / 16TH ST,-122.4196718,37.76505012
10857,0,42083.35903,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,MISSION,1,MISSION ST / 16TH ST,-122.4196718,37.76505012
10858,1,42083.35903,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,MISSION,1,MISSION ST / 16TH ST,-122.4196718,37.76505012
10859,1,42083.35903,WARRANTS,WARRANT ARREST,Friday,MISSION,1,MISSION ST / 16TH ST,-122.4196718,37.76505012
10860,1,42083.35417,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,0,2200 Block of BROADWAY ST,-122.4341235,37.79442232
10861,1,42083.35069,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TARAVAL,1,300 Block of KENSINGTON WY,-122.4624814,37.74311475
10862,0,42083.34931,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,1,700 Block of MISSION ST,-122.40307,37.78526863
10863,0,42083.34444,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,1,MARKET ST / NEWMONTGOMERY ST,-122.4020702,37.78871987
10864,1,42083.33333,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,0,1500 Block of 29TH AV,-122.4875821,37.75840623
10865,1,42083.33333,NON-CRIMINAL,LOST PROPERTY,Friday,MISSION,0,0 Block of FLORIDA ST,-122.4117999,37.76839906
10866,1,42083.33333,NON-CRIMINAL,LOST PROPERTY,Friday,PARK,0,2100 Block of FULTON ST,-122.4505559,37.77533518
10867,0,42083.32292,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,NORTHERN,0,1500 Block of VANNESS AV,-122.4224044,37.78987648
10868,1,42083.3125,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,0,BELCHER ST / 14TH ST,-122.4300823,37.76766275
10869,1,42083.3125,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,MISSION,0,DOUGLASS ST / 22ND ST,-122.4387804,37.75422759
10870,1,42083.3125,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,CENTRAL,0,1300 Block of PINE ST,-122.4180507,37.78998966
10871,0,42083.30486,ASSAULT,BATTERY,Friday,NORTHERN,1,300 Block of HAYES ST,-122.4221809,37.77703951
10872,1,42083.30486,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,NORTHERN,1,300 Block of HAYES ST,-122.4221809,37.77703951
10873,0,42083.30486,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,NORTHERN,1,300 Block of HAYES ST,-122.4221809,37.77703951
10874,1,42083.30417,WARRANTS,WARRANT ARREST,Friday,MISSION,1,2000 Block of MISSION ST,-122.4195204,37.76422894
10875,1,42083.29514,ASSAULT,THREATENING SCHOOL OR PUBLIC EMPLOYEE,Friday,TARAVAL,0,2200 Block of 14TH AV,-122.4703596,37.74607534
10876,0,42083.29514,ASSAULT,THREATS AGAINST LIFE,Friday,TARAVAL,0,2200 Block of 14TH AV,-122.4703596,37.74607534
10877,0,42083.29167,NON-CRIMINAL,FOUND PROPERTY,Friday,NORTHERN,0,FRANKLIN ST / FILBERT ST,-122.4258152,37.79927537
10878,1,42083.29167,WEAPON LAWS,"WEAPON, DEADLY, CARRYING WITH INTENT TO COMMIT ASSAULT",Friday,SOUTHERN,0,200 Block of 12TH ST,-122.4156043,37.77109779
10879,0,42083.29167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,0,800 Block of CHINABASIN ST,-122.386775,37.76537752
10880,1,42083.29167,NON-CRIMINAL,FOUND PROPERTY,Friday,PARK,0,1800 Block of MCALLISTER ST,-122.4425044,37.77721263
10881,1,42083.29167,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,INGLESIDE,0,1000 Block of NAPLES ST,-122.4365999,37.71394317
10882,0,42083.29167,SEX OFFENSES FORCIBLE,SEXUAL BATTERY,Friday,SOUTHERN,0,200 Block of 12TH ST,-122.4156043,37.77109779
10883,0,42083.29167,ASSAULT,THREATS AGAINST LIFE,Friday,SOUTHERN,0,200 Block of 12TH ST,-122.4156043,37.77109779
10884,1,42083.28125,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,TENDERLOIN,0,LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763
10885,1,42083.27778,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, ATT. FORCIBLE",Friday,BAYVIEW,0,100 Block of MISSISSIPPI ST,-122.3946986,37.76459757
10886,0,42083.27639,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,BAYVIEW,0,3RD ST / CARGO WY,-122.387178,37.74615697
10887,0,42083.275,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Friday,NORTHERN,0,900 Block of VANNESS AV,-122.420907,37.78406767
10888,1,42083.27431,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,RICHMOND,0,100 Block of 2ND AV,-122.4602871,37.7862053
10889,1,42083.27083,ARSON,ARSON,Friday,NORTHERN,0,BAY ST / BUCHANAN ST,-122.4333323,37.80305573
10890,1,42083.26458,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,TARAVAL,1,JUNIPERO SERRA BL / OCEAN AV,-122.4717969,37.7310311
10891,1,42083.25,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,0,1000 Block of MISSION ST,-122.4097952,37.78003563
10892,0,42083.24514,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,TENDERLOIN,1,LEAVENWORTH ST / TURK ST,-122.4140563,37.78279311
10893,1,42083.23958,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Friday,INGLESIDE,0,100 Block of HAHN ST,-122.4157175,37.71271252
10894,0,42083.21875,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,MISSION,0,200 Block of FAIROAKS ST,-122.4239919,37.75269596
10895,0,42083.20486,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,TENDERLOIN,1,200 Block of GOLDEN GATE AV,-122.4151206,37.78175894
10896,1,42083.20139,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,TARAVAL,1,IRVING ST / 19TH AV,-122.4771724,37.76355846
10897,0,42083.19792,NON-CRIMINAL,FOUND PROPERTY,Friday,TARAVAL,0,SLOAT BL / GREAT HY,-122.5067145,37.73546576
10898,1,42083.1875,LARCENY/THEFT,ATTEMPTED THEFT FROM UNLOCKED VEHICLE,Friday,TARAVAL,0,1900 Block of 15TH AV,-122.471872,37.75161812
10899,0,42083.175,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,NORTHERN,0,600 Block of LARKIN ST,-122.4176453,37.78355278
10900,0,42083.16667,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,0,SAN JOSE AV / GENEVA AV,-122.4466072,37.72072313
10901,1,42083.16667,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,TENDERLOIN,0,300 Block of HYDE ST,-122.4159106,37.78399992
10902,1,42083.16111,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,MISSION,1,CAPP ST / 20TH ST,-122.4179645,37.75869682
10903,1,42083.15625,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Friday,MISSION,0,2300 Block of 16TH ST,-122.4095299,37.76571844
10904,0,42083.14792,MISSING PERSON,MISSING ADULT,Friday,SOUTHERN,0,900 Block of HOWARD ST,-122.4065085,37.78033132
10905,0,42083.14792,MISSING PERSON,FOUND PERSON,Friday,SOUTHERN,0,900 Block of HOWARD ST,-122.4065085,37.78033132
10906,0,42083.12847,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,PARK,1,2600 Block of GEARY BL,-122.446613,37.78224582
10907,0,42083.125,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,SOUTHERN,0,4TH ST / MARKET ST,-122.4058325,37.78574465
10908,0,42083.125,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,CENTRAL,0,CALIFORNIA ST / SANSOME ST,-122.4011291,37.79305866
10909,0,42083.125,ASSAULT,BATTERY,Friday,CENTRAL,0,GEARY ST / LARKIN ST,-122.4180908,37.78610075
10910,1,42083.125,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,PARK,0,900 Block of BUENAVISTAWEST AV,-122.4432416,37.76999411
10911,1,42083.12083,NON-CRIMINAL,LOST PROPERTY,Friday,NORTHERN,0,800 Block of LARKIN ST,-122.4178854,37.78543785
10912,1,42083.11181,WARRANTS,WARRANT ARREST,Friday,CENTRAL,1,GEARY ST / LARKIN ST,-122.4180908,37.78610075
10913,0,42083.11181,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,RICHMOND,1,GEARY BL / STANYAN ST,-122.4562958,37.78138009
10914,1,42083.11181,OTHER OFFENSES,RESISTING ARREST,Friday,RICHMOND,1,GEARY BL / STANYAN ST,-122.4562958,37.78138009
10915,1,42083.11181,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,RICHMOND,1,GEARY BL / STANYAN ST,-122.4562958,37.78138009
10916,1,42083.11181,NON-CRIMINAL,SEARCH WARRANT SERVICE,Friday,RICHMOND,1,GEARY BL / STANYAN ST,-122.4562958,37.78138009
10917,1,42083.11181,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,RICHMOND,1,GEARY BL / STANYAN ST,-122.4562958,37.78138009
10918,0,42083.11181,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,CENTRAL,1,GEARY ST / LARKIN ST,-122.4180908,37.78610075
10919,0,42083.10833,WARRANTS,WARRANT ARREST,Friday,MISSION,1,1000 Block of SHOTWELL ST,-122.4150228,37.75162723
10920,0,42083.09444,MISSING PERSON,MISSING JUVENILE,Friday,INGLESIDE,0,2200 Block of CAYUGA AV,-122.4551404,37.70966195
10921,1,42083.09444,MISSING PERSON,FOUND PERSON,Friday,INGLESIDE,0,2200 Block of CAYUGA AV,-122.4551404,37.70966195
10922,1,42083.09028,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,0,12TH ST / KISSLING ST,-122.4161853,37.77141103
10923,1,42083.08472,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,PARK,1,KEZAR DR / MARTIN LUTHER KING JR DR,-122.4586388,37.76719994
10924,0,42083.0625,NON-CRIMINAL,LOST PROPERTY,Friday,NORTHERN,0,LOMBARD ST / FILLMORE ST,-122.4360492,37.79984122
10925,0,42083.06042,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,NORTHERN,0,1600 Block of LOMBARD ST,-122.4286408,37.80066386
10926,0,42083.05694,WEAPON LAWS,SUSPICIOUS PACKAGE,Friday,SOUTHERN,0,0 Block of 4TH ST,-122.4055826,37.78546597
10927,1,42083.05556,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,0,23RD ST / TENNESSEE ST,-122.3890025,37.75532988
10928,0,42083.04861,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,BAYVIEW,0,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
10929,0,42083.04861,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,BAYVIEW,0,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
10930,0,42083.04861,KIDNAPPING,FALSE IMPRISONMENT,Friday,BAYVIEW,0,900 Block of CONNECTICUT ST,-122.3972019,37.75353512
10931,1,42083.04514,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,SOUTHERN,1,800 Block of MISSION ST,-122.4046363,37.78426455
10932,0,42083.04514,OTHER OFFENSES,"PROBATION VIOLATION, DV RELATED",Friday,SOUTHERN,1,800 Block of MISSION ST,-122.4046363,37.78426455
10933,0,42083.04514,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,SOUTHERN,1,800 Block of MISSION ST,-122.4046363,37.78426455
10934,0,42083.04375,NON-CRIMINAL,FOUND PROPERTY,Friday,SOUTHERN,1,MARKET ST / 7THSTNORTH ST,-122.4125153,37.78047775
10935,1,42083.04375,WARRANTS,WARRANT ARREST,Friday,SOUTHERN,1,MARKET ST / 7THSTNORTH ST,-122.4125153,37.78047775
10936,0,42083.04167,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,0,KANSAS ST / CESAR CHAVEZ ST,-122.4020634,37.74939799
10937,1,42083.04167,MISSING PERSON,MISSING JUVENILE,Friday,INGLESIDE,1,2100 Block of CAYUGA AV,-122.4542693,37.71048302
10938,0,42083.04167,MISSING PERSON,FOUND PERSON,Friday,INGLESIDE,1,2100 Block of CAYUGA AV,-122.4542693,37.71048302
10939,0,42083.0375,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,MISSION,1,500 Block of CHURCH ST,-122.428539,37.76248458
10940,1,42083.0375,WARRANTS,WARRANT ARREST,Friday,MISSION,1,500 Block of CHURCH ST,-122.428539,37.76248458
10941,0,42083.02431,ROBBERY,"ROBBERY, BODILY FORCE",Friday,TENDERLOIN,0,0 Block of POWELL ST,-122.4078454,37.78509432
10942,1,42083.02083,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,TENDERLOIN,0,400 Block of TURK ST,-122.416343,37.78244651
10943,1,42083.02083,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,CENTRAL,0,600 Block of GEARY ST,-122.4139888,37.78656854
10944,0,42083.02014,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,SOUTHERN,1,BRYANT ST / 6TH ST,-122.4025276,37.77603828
10945,0,42083.00625,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,MISSION,1,24TH ST / POTRERO AV,-122.4063384,37.75300429
10946,0,42083.00556,NON-CRIMINAL,AIDED CASE,Friday,INGLESIDE,0,400 Block of BRAZIL AV,-122.4312611,37.72292502
10947,1,42083.00486,OTHER OFFENSES,FALSE PERSONATION,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10948,0,42083.00486,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10949,0,42083.00486,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10950,1,42083.00486,OTHER OFFENSES,PROBATION VIOLATION,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10951,0,42083.00486,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10952,0,42083.00486,WARRANTS,WARRANT ARREST,Friday,INGLESIDE,1,400 Block of SUNNYDALE AV,-122.4065314,37.70931091
10953,0,42083.00069,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,NORTHERN,0,2100 Block of PACIFIC AV,-122.430631,37.79381594
10954,1,42083.00069,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,0,2100 Block of PACIFIC AV,-122.430631,37.79381594
10955,0,42083.00069,NON-CRIMINAL,LOST PROPERTY,Friday,RICHMOND,0,FULTON ST / 48TH AV,-122.5088215,37.77144278
10956,1,42083.00069,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,INGLESIDE,0,300 Block of FRANCONIA ST,-122.4077605,37.74466214
10957,0,42083.00069,FORGERY/COUNTERFEITING,FORGERY & COUNTERFEITING (GENERAL),Friday,PARK,0,0 Block of SHRADER ST,-122.4529745,37.77448799
10958,1,42083.00069,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,CENTRAL,0,3200 Block of VANNESS AV,-122.4252211,37.80556003
10959,0,42083.00069,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,MISSION,0,MISSION ST / 23RD ST,-122.4185967,37.7538382
10960,0,42083.00069,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,INGLESIDE,0,400 Block of WILDE AV,-122.4063323,37.71750386
10961,1,42083.00069,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,SOUTHERN,0,1300 Block of FOLSOM ST,-122.4124863,37.77300128
10962,1,42083.00069,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,BAYVIEW,0,1200 Block of MICHIGAN ST,-122.3858391,37.75357773
10963,1,42083.00069,NON-CRIMINAL,COURTESY REPORT,Friday,BAYVIEW,0,1200 Block of MICHIGAN ST,-122.3858391,37.75357773
10964,0,42082.99931,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,BAYVIEW,0,23RD ST / MISSOURI ST,-122.3959464,37.7549327
10965,1,42082.99306,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,RICHMOND,0,300 Block of ARGUELLO BL,-122.4591569,37.78442091
10966,0,42082.98958,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,0,0 Block of WALTER ST,-122.4323112,37.76837671
10967,0,42082.98472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,0,200 Block of WILLIAMS AV,-122.3977444,37.72993469
10968,1,42082.98333,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,TARAVAL,1,19TH AV / DENSLOWE DR,-122.475003,37.72491208
10969,1,42082.97917,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,TARAVAL,1,19TH AV / TARAVAL ST,-122.4756443,37.74305055
10970,0,42082.97917,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,BAYVIEW,0,900 Block of PENNSYLVANIA AV,-122.3927443,37.75436176
10971,1,42082.97917,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,SOUTHERN,0,100 Block of 6TH ST,-122.4083686,37.78077843
10972,1,42082.97569,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,TENDERLOIN,0,200 Block of MCALLISTER ST,-122.4157546,37.78071918
10973,0,42082.95833,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,STEINER ST / WILMOT ST,-122.4352024,37.78727425
10974,1,42082.95833,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,0,DEHARO ST / 25TH ST,-122.4004194,37.75207528
10975,1,42082.95833,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,WEBSTER ST / CALIFORNIA ST,-122.4321974,37.78911452
10976,0,42082.95833,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TENDERLOIN,0,500 Block of LEAVENWORTH ST,-122.4147821,37.78605144
10977,0,42082.95833,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,0,1300 Block of DEHARO ST,-122.4006506,37.75319894
10978,1,42082.95833,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,CENTRAL,0,800 Block of VALLEJO ST,-122.4112809,37.79821274
10979,1,42082.95833,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,CENTRAL,0,800 Block of PACIFIC AV,-122.4096527,37.79649145
10980,0,42082.95486,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Thursday,CENTRAL,1,600 Block of PACIFIC AV,-122.4060302,37.79705855
10981,1,42082.95486,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,CENTRAL,1,600 Block of PACIFIC AV,-122.4060302,37.79705855
10982,0,42082.95139,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,NORTHERN,0,3200 Block of STEINER ST,-122.4376214,37.79892482
10983,1,42082.95139,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,NORTHERN,0,3200 Block of STEINER ST,-122.4376214,37.79892482
10984,0,42082.94722,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,BAYVIEW,0,500 Block of RHODEISLAND ST,-122.402315,37.76285818
10985,1,42082.94514,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,CENTRAL,0,1300 Block of COLUMBUS AV,-122.4192321,37.80647408
10986,1,42082.94097,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,CENTRAL,1,400 Block of GEARY ST,-122.4106997,37.78698819
10987,1,42082.94097,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,CENTRAL,1,400 Block of GEARY ST,-122.4106997,37.78698819
10988,1,42082.93889,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,BAYVIEW,1,25TH ST / PENNSYLVANIA AV,-122.3926403,37.75254384
10989,0,42082.93889,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",Thursday,BAYVIEW,1,25TH ST / PENNSYLVANIA AV,-122.3926403,37.75254384
10990,1,42082.93889,NON-CRIMINAL,SEARCH WARRANT SERVICE,Thursday,BAYVIEW,1,25TH ST / PENNSYLVANIA AV,-122.3926403,37.75254384
10991,0,42082.9375,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,MISSION,1,20TH ST / CAPP ST,-122.4179645,37.75869682
10992,0,42082.9375,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,NORTHERN,0,VANNESS AV / SUTTER ST,-122.4217625,37.78754901
10993,0,42082.9375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TENDERLOIN,0,LEAVENWORTH ST / MCALLISTER ST,-122.4136794,37.78092583
10994,1,42082.9375,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,SOUTHERN,0,6TH ST / MISSION ST,-122.4087106,37.78097067
10995,0,42082.9375,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,MISSION,1,20TH ST / CAPP ST,-122.4179645,37.75869682
10996,1,42082.9375,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,MISSION,1,20TH ST / CAPP ST,-122.4179645,37.75869682
10997,1,42082.9375,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,MISSION,0,200 Block of DOUGLASS ST,-122.4391418,37.75941219
10998,0,42082.9375,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,0,800 Block of FELL ST,-122.4318568,37.77484995
10999,0,42082.92778,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,NORTHERN,0,1400 Block of FILLMORE ST,-122.4326809,37.78282145
11000,0,42082.92708,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,SOUTHERN,0,PINE ST / MARKET ST,-122.3973878,37.79240473
11001,1,42082.91667,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,MISSION,0,3700 Block of 18TH ST,-122.4272424,37.76141181
11002,1,42082.91667,VEHICLE THEFT,STOLEN TRUCK,Thursday,MISSION,0,3700 Block of 18TH ST,-122.4272424,37.76141181
11003,0,42082.91667,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,0,10TH ST / HOWARD ST,-122.4143706,37.77404184
11004,1,42082.91667,VEHICLE THEFT,STOLEN TRUCK,Thursday,BAYVIEW,0,1600 Block of ARMSTRONG AV,-122.3937948,37.72717481
11005,0,42082.91667,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,PARK,0,GROVE ST / DIVISADERO ST,-122.4379902,37.77592487
11006,1,42082.91667,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,NORTHERN,0,1300 Block of VANNESS AV,-122.4217342,37.78829613
11007,1,42082.91042,OTHER OFFENSES,POSSESSION OF ARTICLES WITH IDENTIFICATION REMOVE,Thursday,MISSION,1,3300 Block of 23RD ST,-122.4191549,37.75385792
